manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,coderyear,pervote,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,mpd_rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,climate_dec,climate_perc,501_dec,416_dec,std_mpd_rile,std_lowe_rile,std_diff_rile
53951_201102,-0.5068663387395356,25/02/2011,SF,95,2012.0,9.94,,14,166,1,2023-1,610,0.0,0.0,0.656,-13.607,4.918,2.951,23.607,0.492,2023a,Ireland,english,We Ourselves,SIP,53951,95,2011,201102,0.03230769231,3.230769231,0.00656,0.0,-0.4453268437199676,0.0012295419831621,-0.4465563857031298
53110_201602,-1.9397637982566056,26/02/2016,Greens,10,2016.0,2.719,,2,158,1,2023-1,751,0.533,0.399,20.24,-32.091,3.595,0.533,22.503,0.666,2023a,Ireland,english,Green Party,ECO,53110,10,2016,201602,0.09004092769,9.004092769,0.2024,0.00399,-1.3963428132488165,-1.831276342015853,0.4349335287670373
53231_201602,-1.98332595186975,26/02/2016,PBP,20,2016.0,1.977,,3,158,1,2023-1,336,3.274,0.595,6.845,-47.917,3.869,0.0,33.036,0.595,2023a,Ireland,english,People Before Profit,LEF,53231,20,2016,201602,0.06303724928,6.303724928,0.06845,0.00595,-2.2106026451988035,-1.8869871692530376,-0.3236154759457657
53240_201602,-1.048929626889528,26/02/2016,AAA,20,2016.0,1.969,,3,158,1,2023-1,227,0.0,3.084,3.084,-32.159,3.965,0.0,35.683,1.322,2023a,Ireland,english,Anti-Austerity Alliance,LEF,53240,20,2016,201602,0.04700854701,4.700854701,0.03084,0.03084,-1.3998414653764923,-0.6920051053652244,-0.7078363600112679
53250_201602,-0.5480486211756537,26/02/2016,WUA,20,2016.0,0.349,,1,158,1,2023-1,127,0.0,2.362,2.362,-18.11,0.787,0.0,26.772,0.0,2023a,Ireland,english,Workers and Unemployment Action,LEF,53250,20,2016,201602,0.03174603175,3.174603175,0.02362,0.02362,-0.6770096456453304,-0.0514377123129898,-0.6255719333323405
53320_201602,-1.2120447611418212,26/02/2016,Labour,30,2016.0,6.606,,7,158,1,2023-1,1604,0.623,0.0,4.925,-27.805,3.99,3.429,23.566,0.0,2023a,Ireland,english,Labour Party,SOC,53320,30,2016,201602,0.03337378641,3.337378641,0.04925,0.0,-1.1758248276720664,-0.9006100137634556,-0.2752148139086108
53321_201602,-1.2881182636735762,26/02/2016,,30,2016.0,3.005,,3,158,1,2023-1,823,0.0,0.851,4.982,-32.807,9.356,1.701,26.367,0.0,2023a,Ireland,english,Social Democrats,SOC,53321,30,2016,201602,0.05125284738,5.125284738,0.04982,0.00851,-1.4331815621225803,-0.9978989998524104,-0.4352825622701701
53520_201602,-0.8776642313375298,26/02/2016,,50,2016.0,25.516,,49,158,1,2023-1,2302,0.521,0.0,4.822,-18.115,6.299,3.171,20.851,0.478,2023a,Ireland,english,Family of the Irish,CHR,53520,50,2016,201602,0.03501280956,3.501280956,0.04822,0.0,-0.6772668994782477,-0.4729769795283408,-0.2042899199499069
53620_201602,-1.2538329684336509,26/02/2016,,60,2016.0,24.35,,44,158,1,2023-1,1962,0.0,0.102,1.886,-26.758,6.932,1.274,31.498,0.204,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,2016,201602,0.0174717369,1.74717369,0.01886,0.00102,-1.121955875059174,-0.954052174076767,-0.167903700982407
53951_201602,-0.6474449481397198,26/02/2016,SF,95,2016.0,13.846,,23,158,1,2023-1,863,0.695,0.232,3.476,-12.514,7.995,0.0,22.364,0.695,2023a,Ireland,english,We Ourselves,SIP,53951,95,2016,201602,0.03315412186,3.315412186,0.03476,0.00232,-0.3890911558442356,-0.1785538243555984,-0.2105373314886371
53981_201602,0.4637952835577796,26/02/2016,,95,2016.0,4.212,,6,158,1,2023-1,73,0.0,0.0,0.0,15.068,2.74,0.0,9.589,0.0,2023a,Ireland,english,Independent Alliance,SIP,53981,95,2016,201602,0.0,0.0,0.0,0.0,1.0300238880610175,1.242590619440408,-0.2125667313793902
55110_200605,-1.1053922929095537,21/05/2006,,10,2014.0,1.946,,1,56,1,2023-1,749,4.272,10.681,22.029,-6.409,6.676,1.068,5.607,2.27,2023a,Cyprus,greek,Ecological and Environmental Movement,ECO,55110,10,2006,200605,0.07800511509,7.800511509,0.22029,0.10681,-0.0749842258521548,-0.7642141577441993,0.6892299318920445
55321_200605,-0.6249508193027475,21/05/2006,AKEL,30,2014.0,31.126,,18,56,1,2023-1,1043,0.671,1.246,6.52,-9.684,4.986,2.493,12.656,1.822,2023a,Cyprus,greek,Progressive Party of the Working People,SOC,55321,30,2006,200605,0.01838235294,1.838235294,0.0652,0.01246,-0.2434854864130171,-0.1497865017705782,-0.0936989846424389
55322_200605,-1.0189432353026735,21/05/2006,EDEK,30,2014.0,8.913,,5,56,1,2023-1,1152,0.694,2.778,4.427,-19.097,3.993,1.562,14.323,1.215,2023a,Cyprus,greek,Social Democrats' Movement,SOC,55322,30,2006,200605,0.02141157811,2.141157811,0.04427,0.02778,-0.7277915522632149,-0.653656067436628,-0.0741354848265869
55422_200605,1.3702655251359652,21/05/2006,DiKo,40,2014.0,17.92,,11,56,1,2023-1,89,0.0,0.0,0.0,40.449,1.124,0.0,15.73,1.124,2023a,Cyprus,greek,Democratic Party,LIB,55422,40,2006,200605,0.0,0.0,0.0,0.0,2.335895794716055,2.401858535179388,-0.0659627404633331
55430_200605,-0.2228255775358638,21/05/2006,EVROKO,40,2014.0,5.746,,3,56,1,2023-1,1083,0.739,0.739,6.925,6.833,4.34,0.923,8.495,1.385,2023a,Cyprus,greek,European Party,LIB,55430,40,2006,200605,0.03380049464,3.380049464,0.06925,0.00739,0.6063268252461472,0.3644839833558995,0.2418428418902477
55711_200605,-0.5493409948007137,21/05/2006,DISY,70,2014.0,30.344,,18,56,1,2023-1,1037,0.579,1.446,3.664,-6.365,5.304,2.122,9.932,1.35,2023a,Cyprus,greek,Democratic Coalition,NAT,55711,70,2006,200605,0.01046207498,1.046207498,0.03664,0.01446,-0.0727203921224822,-0.0530905048813051,-0.019629887241177
55110_201105,-1.1231300435802662,22/05/2011,,10,2015.0,2.215,,1,56,1,2023-1,947,4.435,9.82,22.281,-7.075,6.019,1.373,7.181,2.534,2023a,Cyprus,greek,Ecological and Environmental Movement,ECO,55110,10,2011,201105,0.08450704225,8.450704225,0.22281,0.0982,-0.1092504363967454,-0.7868986368442902,0.6776482004475447
55321_201105,-1.2179284562991048,22/05/2011,AKEL,30,2015.0,32.669,,19,56,9,2023-1,265,1.132,1.887,9.057,-19.245,1.509,0.755,5.66,3.774,2023a,Cyprus,greek,Progressive Party of the Working People,SOC,55321,30,2011,201105,0.03716216216,3.716216216,0.09057,0.01887,-0.7354062657175683,-0.9081345619603745,0.1727282962428061
55322_201105,0.0657635991082861,22/05/2011,EDEK,30,2015.0,8.926,,5,56,9,2023-1,229,0.873,0.0,4.367,4.367,11.79,7.424,14.41,1.747,2023a,Cyprus,greek,Social Democrats' Movement,SOC,55322,30,2011,201105,0.01659751037,1.659751037,0.04367,0.0,0.4794492348513116,0.7335553085553116,-0.2541060737039999
55422_201105,0.1746992164411436,22/05/2011,DiKo,40,2015.0,15.76,,9,56,1,2023-1,195,0.513,5.128,0.0,11.795,10.256,4.103,10.769,4.103,2023a,Cyprus,greek,Democratic Party,LIB,55422,40,2011,201105,0.08080808081,8.080808081,0.0,0.05128,0.8616255290333225,0.8728710414527698,-0.0112455124194473
55430_201105,0.0637875276981416,22/05/2011,EVROKO,40,2015.0,3.883,,2,56,1,2023-1,180,1.667,0.0,0.556,9.444,8.333,2.778,9.444,2.778,2023a,Cyprus,greek,European Party,LIB,55430,40,2011,201105,0.03043478261,3.043478261,0.00556,0.0,0.7406647767955858,0.7310281476183996,0.0096366291771862
55711_201105,0.5108325190459828,22/05/2011,DISY,70,2015.0,34.278,,20,56,1,2023-1,83,1.205,0.0,0.0,20.482,6.024,4.819,6.024,1.205,2023a,Cyprus,greek,Democratic Coalition,NAT,55711,70,2011,201105,0.0,0.0,0.0,0.0,1.3085783383439211,1.3027456641902464,0.0058326741536747
55110_201605,-0.861990285386967,22/05/2016,,10,2018.0,4.812,,2,56,1,2023-1,1430,1.469,10.42,17.552,-8.252,5.455,1.678,6.783,1.888,2023a,Cyprus,greek,Movement of Ecologists - Citizens' Cooperation,ECO,55110,10,2016,201605,0.25,25.0,0.17552,0.1042,-0.169807988665489,-0.4529318618619522,0.2831238731964632
55321_201605,-1.2988424582353586,22/05/2016,AKEL,30,2018.0,25.671,,16,56,9,2023-1,537,0.186,0.0,0.0,-26.071,1.862,0.372,38.175,2.235,2023a,Cyprus,greek,Progressive Party of the Working People,SOC,55321,30,2016,201605,0.009276437848,0.9276437848,0.0,0.0,-1.0866091984163306,-1.011613972619715,-0.0749952257966155
55322_201605,-0.5026186105220125,22/05/2016,EDEK,30,2018.0,6.185,,3,56,9,2023-1,99,0.0,0.0,0.0,-15.152,19.192,0.0,22.222,10.101,2023a,Cyprus,greek,Social Democrats' Movement,SOC,55322,30,2016,201605,0.0,0.0,0.0,0.0,-0.5248182780914279,0.0066618825184459,-0.5314801606098738
55340_201605,-0.5878180409474281,22/05/2016,SYPOL,30,2018.0,6.009,,3,56,9,2023-1,517,1.934,2.128,0.0,-8.897,1.741,2.901,14.7,9.091,2023a,Cyprus,greek,Citizens' Alliance,SOC,55340,30,2016,201605,0.04705882353,4.705882353,0.0,0.02128,-0.2029937331118267,-0.1022980828516921,-0.1006956502601346
55422_201605,-0.2041890996875448,22/05/2016,DiKo,40,2018.0,14.492,,9,56,1,2023-1,130,0.769,5.385,5.385,3.846,2.308,4.615,10.769,7.692,2023a,Cyprus,greek,Democratic Party,LIB,55422,40,2016,201605,0.08527131783,8.527131783,0.05385,0.05385,0.452643385461324,0.3883178279113723,0.0643255575499516
55610_201605,-0.0463812657268576,22/05/2016,KA,60,2018.0,5.243,,3,56,6,2023-1,297,0.337,0.673,0.673,4.714,0.673,2.02,8.754,5.051,2023a,Cyprus,greek,Solidarity Movement,CON,55610,60,2016,201605,0.01365187713,1.365187713,0.00673,0.00673,0.4973026508557755,0.5901353287753649,-0.0928326779195893
55711_201605,0.3181351924150828,22/05/2016,DISY,70,2018.0,30.685,,18,56,9,2023-1,1182,5.753,0.169,0.0,20.389,2.453,7.191,7.107,2.453,2023a,Cyprus,greek,Democratic Coalition,NAT,55711,70,2016,201605,0.008709422011,0.8709422011,0.0,0.00169,1.3037934170516583,1.0563086407056657,0.2474847763459928
55720_201605,0.3454982155670163,22/05/2016,ELAM,70,2018.0,3.711,,2,56,9,2023-1,49,8.163,0.0,0.0,8.163,8.163,4.082,0.0,6.122,2023a,Cyprus,greek,National Popular Front,NAT,55720,70,2016,201605,0.02040816327,2.040816327,0.0,0.0,0.6747563448021615,1.0913027015834198,-0.4165463567812583
80410_199412,0.72949821536033,18/12/1994,SDS,40,1996.0,24.228,,69,240,8,,449,0.0,0.668,3.786,23.608,2.45,13.363,5.122,0.891,2023a,Bulgaria,english,Union of Democratic Forces,LIB,80410,40,1994,199412,0.02127659574,2.127659574,0.03786,0.00668,1.4694134346838466,1.5823931521967038,-0.1129797175128572
80811_199412,-0.1854840195517804,18/12/1994,NS,70,1996.0,6.507,,18,240,1,,132,1.515,0.0,1.515,1.515,2.273,3.03,13.636,0.0,2023a,Bulgaria,english,People’s Union,NAT,80811,70,1994,199412,0.03669724771,3.669724771,0.01515,0.0,0.3327116485552568,0.4122394066550557,-0.0795277580997989
80951_199412,0.1523228518348434,18/12/1994,DPS,90,1996.0,5.442,,15,240,1,,423,1.655,0.0,0.236,8.038,1.891,5.674,9.456,1.182,2023a,Bulgaria,bulgarian,Movement for Rights and Freedoms,ETH,80951,90,1994,199412,0.0,0.0,0.00236,0.0,0.6683249989792278,0.8442543253498797,-0.1759293263706518
80221_200907,-0.1576621392420181,05/07/2009,KzB,30,2009.0,17.7,,40,240,8,,197,0.0,1.02,2.54,5.07,1.02,8.12,17.26,0.0,2023a,Bulgaria,bulgarian,Coalition for Bulgaria,SOC,80221,30,2009,200907,0.04587155963,4.587155963,0.0254,0.0102,0.5156191237594906,0.447820291409181,0.0677988323503095
80510_200907,-0.22880514414617,05/07/2009,GERB,50,2017.0,39.72,,116,240,1,2023-1,931,0.537,1.611,3.222,0.43,0.752,2.47,6.874,0.0,2023a,Bulgaria,bulgarian,Citizens for European Development of Bulgaria,CHR,80510,50,2009,200907,0.05934065934,5.934065934,0.03222,0.01611,0.2768875668121925,0.3568368269425974,-0.0799492601304049
80710_200907,-0.4034645619258716,05/07/2009,ATAKA,70,2017.0,9.364,,21,240,9,2023-1,134,3.731,0.0,0.0,-8.209,6.716,0.0,17.164,0.0,2023a,Bulgaria,bulgarian,National Union Attack,NAT,80710,70,2009,200907,0.0223880597,2.23880597,0.0,0.0,-0.1675956057023997,0.1334681492669339,-0.3010637549693337
80951_200907,0.317922653574108,05/07/2009,DPS,90,2009.0,14.446,,38,240,1,,126,0.0,0.79,0.0,17.46,13.49,15.08,3.97,0.0,2023a,Bulgaria,bulgarian,Movement for Rights and Freedoms,ETH,80951,90,2009,200907,0.0,0.0,0.0,0.0079,1.1530941217286768,1.0560368287388862,0.0970572929897906
80220_201305,-1.110916296019013,12/05/2013,BSP,30,2014.0,26.612,,84,240,1,2023-1,412,0.0,0.728,2.427,-38.107,14.078,0.0,17.233,0.0,2023a,Bulgaria,bulgarian,Bulgarian Socialist Party,SOC,80220,30,2013,201305,0.03990610329,3.990610329,0.02427,0.00728,-1.7058706250149684,-0.771278702477725,-0.9345919225372434
80510_201305,-0.1428378927658515,12/05/2013,GERB,50,2014.0,30.539,,97,240,1,2023-1,3085,0.13,0.032,4.344,-0.972,4.862,3.241,7.488,0.421,2023a,Bulgaria,bulgarian,Citizens for European Development of Bulgaria,CHR,80510,50,2013,201305,0.06232132647,6.232132647,0.04344,0.00032,0.2047535920621683,0.4667787442370494,-0.2620251521748811
80710_201305,-0.1957323747548001,12/05/2013,ATAKA,70,2014.0,7.298,,23,240,1,2023-1,2216,0.045,0.0,3.745,-7.581,5.957,0.767,5.776,0.451,2023a,Bulgaria,bulgarian,National Union Attack,NAT,80710,70,2013,201305,0.0343220339,3.43220339,0.03745,0.0,-0.135284524287981,0.3991329759847306,-0.5344175002727116
80951_201305,-0.7601191502967124,12/05/2013,DPS,90,2014.0,11.307,,36,240,1,2023-1,159,0.0,0.0,6.918,-23.899,6.918,1.887,6.918,0.0,2023a,Bulgaria,bulgarian,Movement for Rights and Freedoms,ETH,80951,90,2013,201305,0.03289473684,3.289473684,0.06918,0.0,-0.974858133397035,-0.3226507637815168,-0.6522073696155182
80061_201410,-0.5495808667073412,05/10/2014,,60,2017.0,8.888,,23,240,8,2023-1,258,0.0,0.388,4.651,-6.589,3.488,5.039,9.302,0.0,2023a,Bulgaria,bulgarian,Reformist bloc,CON,80061,60,2014,201410,0.09920634921,9.920634921,0.04651,0.00388,-0.0842453638371793,-0.0533972725968742,-0.030848091240305
80062_201410,0.2823991762727331,05/10/2014,,60,2017.0,7.283,,19,240,8,2023-1,249,0.402,0.0,3.213,20.884,6.827,1.606,6.426,1.205,2023a,Bulgaria,bulgarian,Patriotic Front - NFSB and VMRO,CON,80062,60,2014,201410,0.05263157895,5.263157895,0.03213,0.0,1.329261546510476,1.0106065149767176,0.3186550315337584
80221_201410,-0.9608200542118874,05/10/2014,BSP-Left Bulgariya,30,2017.0,15.397,,39,240,8,2023-1,270,0.37,0.37,0.741,-24.815,6.667,0.0,16.667,0.741,2023a,Bulgaria,bulgarian,BSP-Left Bulgaria,SOC,80221,30,2014,201410,0.0572519084,5.72519084,0.00741,0.0037,-1.021987035587493,-0.5793234132483072,-0.4426636223391857
80330_201410,-0.5088956053363756,05/10/2014,ABV,30,2017.0,4.149,,11,240,1,2023-1,190,0.0,0.526,0.526,-1.579,0.526,2.105,12.632,0.0,2023a,Bulgaria,bulgarian,Alternative for Bulgarian Revival,SOC,80330,30,2014,201410,0.09523809524,9.523809524,0.00526,0.00526,0.1735229767460024,-0.001365649287653,0.1748886260336554
80510_201410,-0.3923942406769516,05/10/2014,GERB,50,2017.0,32.666,,84,240,1,2023-1,716,0.14,2.235,2.374,-1.257,0.419,1.676,11.732,0.0,2023a,Bulgaria,bulgarian,Citizens for European Development of Bulgaria,CHR,80510,50,2014,201410,0.08333333333,8.333333333,0.02374,0.02235,0.1900901235858796,0.1476257770104031,0.0424643465754765
80630_201410,-0.5079433012845049,05/10/2014,BBZ,60,2017.0,5.694,,15,240,1,2023-1,393,1.272,0.254,1.272,-6.107,1.527,5.598,7.888,0.763,2023a,Bulgaria,bulgarian,Bulgaria without Censorship,CON,80630,60,2014,201410,0.03069053708,3.069053708,0.01272,0.00254,-0.059446094343947,-0.0001477653652422,-0.0592983289787048
80710_201410,-0.1611058420494893,05/10/2014,ATAKA,70,2017.0,4.516,,11,240,9,2023-1,86,8.14,0.0,0.0,-11.628,1.163,3.488,10.465,0.0,2023a,Bulgaria,bulgarian,National Union Attack,NAT,80710,70,2014,201410,0.07407407407,7.407407407,0.0,0.0,-0.3435057766512817,0.4434162040018645,-0.7869219806531462
80071_201703,0.3809891142437962,26/03/2017,OP,70,2017.0,9.066,,27,240,9,2023-1,49,2.041,0.0,2.041,24.49,2.041,0.0,16.327,2.041,2023a,Bulgaria,bulgarian,United Patriots,NAT,80071,70,2017,201703,0.0,0.0,0.02041,0.0,1.5147930108104666,1.1366913511491268,0.3781016596613398
80221_201703,-0.0728904082751515,26/03/2017,BSPzB,30,2017.0,27.195,,80,240,4,2023-1,229,3.057,0.437,0.0,6.987,0.873,1.31,11.79,0.0,2023a,Bulgaria,bulgarian,BSP for Bulgaria,SOC,80221,30,2017,201703,0.04405286344,4.405286344,0.0,0.00437,0.6142502433000014,0.556233279904478,0.0580169633955234
80510_201703,0.0460501804627133,26/03/2017,GERB,50,2017.0,32.655,,95,240,1,2023-1,906,0.331,1.876,3.863,7.726,1.104,2.539,6.071,0.442,2023a,Bulgaria,bulgarian,Citizens for European Development of Bulgaria,CHR,80510,50,2017,201703,0.04844290657,4.844290657,0.03863,0.01876,0.6522723598051853,0.7083441844641829,-0.0560718246589976
80640_201703,-0.1369033553401735,26/03/2017,,60,2017.0,4.145,,12,240,1,2023-1,276,0.362,1.812,2.536,8.333,1.812,1.087,9.058,0.0,2023a,Bulgaria,bulgarian,Will,CON,80640,60,2017,201703,0.07636363636,7.636363636,0.02536,0.01812,0.6835029751213513,0.4743683136644617,0.2091346614568895
80951_201703,-0.4312364264944603,26/03/2017,DPS,90,2017.0,8.993,,26,240,1,2023-1,106,3.774,0.0,0.0,0.943,0.0,0.943,11.321,0.0,2023a,Bulgaria,bulgarian,Movement for Rights and Freedoms,ETH,80951,90,2017,201703,0.009433962264,0.9433962264,0.0,0.0,0.3032818100695122,0.0979512287130272,0.205330581356485
81021_200001,-0.338060583488085,03/01/2000,SDP-HSLS,98,2010.0,40.991,,71,151,2,2023-1,310,0.323,0.645,0.323,-11.613,1.29,4.516,7.742,0.0,2023a,Croatia,croatian,Coalition of the Social Democratic Party of Croatia and the Croatian Social-liberal Party,DIV,81021,98,2000,200001,0.01829268293,1.829268293,0.00323,0.00645,-0.3427340151525296,0.2171120796320439,-0.5598460947845736
81411_200001,0.909853618538686,03/01/2000,LS,40,2010.0,1.176,,2,151,1,2023-1,35,5.714,0.0,0.0,40.0,0.0,2.857,8.571,0.0,2023a,Croatia,croatian,Liberal Party,LIB,81411,40,2000,200001,0.0,0.0,0.0,0.0,2.3127944005200773,1.8130463195536628,0.4997480809664145
81712_200001,0.2653168102101455,03/01/2000,HNS,40,2010.0,1.176,,2,151,1,2023-1,63,0.0,0.0,0.0,1.587,1.587,15.873,7.937,0.0,2023a,Croatia,croatian,Croatian People’s Party,LIB,81712,40,2000,200001,0.06153846154,6.153846154,0.0,0.0,0.3364161037492666,0.9887601950503306,-0.6523440913010641
81713_200001,-0.3207157670492231,03/01/2000,HSP,70,2010.0,5.19,,5,151,1,2023-1,163,0.613,1.227,3.681,-8.589,3.681,5.521,9.816,0.0,2023a,Croatia,croatian,Croatian Party of Rights,NAT,81713,70,2000,200001,0.02339181287,2.339181287,0.03681,0.01227,-0.1871468970041181,0.2392940424584764,-0.4264409394625946
81810_200001,0.4174055997174166,03/01/2000,HSS,80,2010.0,9.996,,17,151,1,2023-1,116,0.862,0.0,0.0,18.103,0.862,3.448,8.621,0.0,2023a,Croatia,croatian,Croatian Peasant Party,AGR,81810,80,2000,200001,0.0,0.0,0.0,0.0,1.1861769646418476,1.183263716437195,0.0029132482046525
81953_200001,-0.8277752840766563,03/01/2000,IDS,90,2010.0,2.352,,4,151,1,2023-1,187,0.535,0.535,0.0,-16.043,1.07,2.674,13.369,2.139,2023a,Croatia,croatian,Istrian Democratic Assembly,ETH,81953,90,2000,200001,0.0,0.0,0.0,0.00535,-0.5706609111172991,-0.4091749336841956,-0.1614859774331034
81042_200311,-0.2825965151802521,23/11/2003,HSLS-DC,98,2010.0,4.047,,3,152,2,2023-1,719,0.139,1.391,1.391,-5.563,2.086,2.503,6.954,0.0,2023a,Croatia,croatian,Coalition of the Croatian Social-liberal Party and the Democratic Centre,DIV,81042,98,2003,200311,0.02297297297,2.297297297,0.01391,0.01391,-0.0314568773225397,0.2880440439882947,-0.3195009213108344
81220_200311,-0.9488661486105804,23/11/2003,SDP,20,2010.0,22.6,,43,152,1,2023-1,165,0.0,0.0,1.818,-14.545,0.0,0.606,18.788,0.606,2023a,Croatia,croatian,Social Democratic Party of Croatia,LEF,81220,20,2003,200311,0.02873563218,2.873563218,0.01818,0.0,-0.493587662775262,-0.5640357859267076,0.0704481231514455
81411_200311,-0.8350704807698959,23/11/2003,LS,40,2010.0,2.712,,3,152,1,2023-1,283,0.0,3.534,12.367,-11.307,1.413,1.06,15.194,0.0,2023a,Croatia,croatian,Liberal Party,LIB,81411,40,2003,200311,0.02302631579,2.302631579,0.12367,0.03534,-0.326990080577988,-0.4185046249168099,0.0915145443388218
81711_200311,0.0568897188739025,23/11/2003,HDZ,70,2010.0,33.913,,66,152,1,2023-1,1234,0.324,0.567,2.674,7.374,0.162,2.269,7.293,0.648,2023a,Croatia,croatian,Croatian Democratic Union,NAT,81711,70,2003,200311,0.01201923077,1.201923077,0.02674,0.00567,0.6341616899678041,0.722206668333079,-0.0880449783652749
81712_200311,-0.2512668103400211,23/11/2003,HNS,40,2010.0,8.0,,11,152,1,2023-1,338,0.592,0.0,0.296,-10.059,0.888,3.846,13.314,0.296,2023a,Croatia,croatian,Croatian People’s Party,LIB,81712,40,2003,200311,0.01092896175,1.092896175,0.00296,0.0,-0.2627795238818182,0.3281110202274914,-0.5908905441093096
81713_200311,1.7558290922749973,23/11/2003,HSP,70,2010.0,6.4,,8,152,1,2023-1,75,1.333,2.667,13.333,57.333,0.0,0.0,0.0,0.0,2023a,Croatia,croatian,Croatian Party of Rights,NAT,81713,70,2003,200311,0.0,0.0,0.13333,0.02667,3.2045905377113524,2.894948602961387,0.3096419347499655
81810_200311,-0.547508945423953,23/11/2003,HSS,80,2010.0,7.155,,9,152,1,2023-1,474,0.422,4.641,7.384,-5.907,1.899,2.321,11.392,0.0,2023a,Croatia,croatian,Croatian Peasant Party,AGR,81810,80,2003,200311,0.01234567901,1.234567901,0.07384,0.04641,-0.0491559410272531,-0.0507475310415565,0.0015915900143033
81957_200311,-0.8090337535310592,23/11/2003,HSU,95,2010.0,3.975,,3,152,1,2023-1,168,4.167,0.0,1.19,-24.405,0.0,2.976,29.762,0.0,2023a,Croatia,croatian,Croatian Party of Pensioners,SIP,81957,95,2003,200311,0.005882352941,0.5882352941,0.0119,0.0,-1.0008922212882705,-0.385206739189993,-0.6156854820982776
81041_200711,-1.37817973295867,25/11/2007,HSS-HSLS-PGS,98,2010.0,6.516,,8,153,2,2023-1,689,0.145,1.597,5.225,-25.689,0.29,1.161,16.401,0.0,2023a,Croatia,croatian,"Coalition of the Croatian Peasant Party, the Croatian Social-liberal Party and the Primorian-Goranski Union",DIV,81041,98,2007,200711,0.02743484225,2.743484225,0.05225,0.01597,-1.0669550055814452,-1.1130769362011523,0.0461219306197071
81220_200711,-0.4795443778521617,25/11/2007,SDP,20,2010.0,31.234,,56,153,1,2023-1,453,2.428,0.221,0.221,-9.272,0.0,0.662,16.777,0.221,2023a,Croatia,croatian,Social Democratic Party of Croatia,LEF,81220,20,2007,200711,0.01923076923,1.923076923,0.00221,0.00221,-0.2222877705806278,0.0361710890952477,-0.2584588596758755
