manifesto_id,lowe_rile,edate,partyabbrev,parfam_meta,candidatename,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,corpusversion,total,peruncod,416_meta_perc,501_meta_perc,rile,planeco,markeco,welfare,intpeace,datasetversion,country,language,partyname,parfam_name,party,parfam_fixed,year,date,501_raw,416_raw,final_broad,final_broad_perc,501_meta_dec,416_meta_dec,std_rile,std_lowe_rile,std_diff_rile
42120_201710,-0.3677586269098154,15/10/2017,PILZ,10,,5,2018.0,0.822,0.788,4.409,0.0,,8,183,9,2023-1,71,0.0,1.408,1.408,-7.042,5.634,0.0,11.268,0.0,2023a,Austria,german,Peter Pilz List,ECO,42120,10,2017,201710,0.01449275362,0.0,0.0,0.0,0.01408,0.01408,-0.10755256109949098,0.17913180480350102,-0.286684365902992
42320_201710,-1.097882618572375,15/10/2017,SPÖ,30,,5,2018.0,0.822,0.788,26.859,0.0,,52,183,1,2023-1,2724,0.073,2.974,1.799,-21.916,6.571,0.147,21.439,0.073,2023a,Austria,german,Austrian Social Democratic Party,SOC,42320,30,2017,201710,0.01723518851,0.02800718133,0.04667863555,4.667863555,0.01799,0.02974,-0.8728312632620151,-0.7546101750457901,-0.11822108821622501
42420_201710,0.02420941600637505,15/10/2017,FPÖ,70,,5,2018.0,0.822,0.788,25.966,0.0,,51,183,1,2023-1,452,0.0,1.327,5.973,9.292,3.097,1.327,11.283,0.0,2023a,Austria,german,Austrian Freedom Party,NAT,42420,70,2017,201710,0.05973451327,0.01327433628,0.04424778761,4.424778761,0.05973,0.01327,0.7328442602748985,0.6804124374215399,0.05243182285335857
42430_201710,-0.24609687604170283,15/10/2017,NEOS,40,,5,2018.0,0.822,0.788,5.296,0.0,,10,183,1,2023-1,126,1.587,0.0,0.0,-2.381,0.0,4.762,16.667,0.0,2023a,Austria,german,The New Austria and Liberal Forum,LIB,42430,40,2017,201710,0.0,0.0,0.007352941176,0.7352941176,0.0,0.0,0.13225946194605998,0.33472275295032666,-0.2024632910042667
42520_201710,0.06298970742168741,15/10/2017,ÖVP,50,,5,2018.0,0.822,0.788,31.47,0.0,,62,183,1,2023-1,2795,0.286,2.111,2.075,10.161,1.825,7.191,10.984,0.215,2023a,Austria,german,Austrian People’s Party,CHR,42520,50,2017,201710,0.01823812801,0.02030282175,0.04026152787,4.026152787,0.02075,0.02111,0.7775549764359334,0.7300078301202663,0.047547146315667144
42110_201909,-1.5389842623309962,29/09/2019,GRÜNE,10,,5,2020.0,0.972,0.932,13.9,0.0,,26,183,1,2023-1,2276,1.494,15.949,11.819,-21.661,4.218,0.0,15.729,1.054,2023a,Austria,german,The Greens,ECO,42110,10,2019,201909,0.1163202123,0.1578947368,0.1689517912,16.89517912,0.11819,0.15949,-0.8597113177832304,-1.3187268550360947,0.45901553725286426
42320_201909,-1.753588520315616,29/09/2019,SPÖ,30,,5,2020.0,0.972,0.932,21.181,0.0,,40,183,1,2023-1,1910,0.89,5.55,4.503,-39.424,5.864,0.105,28.953,0.262,2023a,Austria,german,Austrian Social Democratic Party,SOC,42320,30,2019,201909,0.0439072521,0.05229403059,0.06709422792,6.709422792,0.04503,0.0555,-1.7736312846053977,-1.5931802451765171,-0.18045103942888052
42420_201909,-0.172766809712539,29/09/2019,FPÖ,70,,5,2020.0,0.972,0.932,16.174,0.0,,31,183,1,2023-1,222,2.252,2.703,10.811,2.703,5.405,0.45,7.658,0.0,2023a,Austria,german,Austrian Freedom Party,NAT,42420,70,2019,201909,0.1141552511,0.02739726027,0.07305936073,7.305936073,0.10811,0.02703,0.39383515925641843,0.4285032095557283,-0.03466805029930986
42430_201909,-0.5340071819217265,29/09/2019,NEOS,40,,5,2020.0,0.972,0.932,8.103,0.0,,15,183,1,2023-1,1171,0.598,6.149,3.16,-10.077,1.537,3.501,9.735,1.281,2023a,Austria,german,The New Austria and Liberal Forum,LIB,42430,40,2019,201909,0.03162393162,0.06068376068,0.05897435897,5.897435897,0.0316,0.06149,-0.2637056376803207,-0.033480377067725,-0.23022526061259568
42520_201909,-0.21601727945337856,29/09/2019,ÖVP,50,,5,2020.0,0.972,0.932,37.457,0.0,,71,183,1,2023-1,719,0.0,1.808,2.921,2.086,2.364,1.669,12.935,0.0,2023a,Austria,german,Austrian People’s Party,CHR,42520,50,2019,201909,0.02649930265,0.01813110181,0.03486750349,3.486750349,0.02921,0.01808,0.3620900362744179,0.373190989020058,-0.011100952745640102
51320_199204,-1.5968355422191687,09/04/1992,Labour,30,,1,1992.0,0.961,,34.392,0.0,,271,651,1,,637,4.9,0.0,6.6,-30.4,4.1,0.6,17.9,2.0,2023a,United Kingdom,english,Labour Party,SOC,51320,30,1992,199204,0.05148205928,0.01716068643,0.04524180967,4.524180967,0.066,0.0,-1.3093395669561696,-1.3927117798385151,0.08337221288234553
51421_199204,-1.4929435358858472,09/04/1992,LibDems,40,,1,1992.0,0.961,,17.848,0.0,,20,651,1,,837,16.8,0.0,11.5,-22.1,3.0,1.4,9.3,2.4,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,1992,199204,0.1033295063,0.04247990815,0.08725602755,8.725602755,0.115,0.0,-0.8822982043133735,-1.2598462271489044,0.3775480228355309
51620_199204,0.5586594184612741,09/04/1992,Conservatives,60,,1,1992.0,0.961,,41.926,0.0,,336,651,1,,1686,4.9,0.0,5.8,27.9,2.4,9.7,8.1,0.8,2023a,United Kingdom,english,Conservative Party,CON,51620,60,1992,199204,0.04612427931,0.002562459962,0.04420243434,4.420243434,0.058,0.0,1.6902401248600973,1.3639105954348651,0.3263295294252322
51320_199705,0.08514651668406081,01/05/1997,Labour,30,,1,1997.0,0.961,,43.208,0.0,,419,659,1,,830,0.12,0.0,3.373,8.072,2.169,3.373,11.807,1.566,2023a,United Kingdom,english,Labour Party,SOC,51320,30,1997,199705,0.02578475336,0.005605381166,0.02130044843,2.130044843,0.03373,0.0,0.6700743250430657,0.7583437609813813,-0.0882694359383156
51421_199705,-0.5369199858780132,01/05/1997,LibDems,40,,1,1997.0,0.961,,16.758,0.0,,46,659,1,2023-1,842,0.0,0.0,8.314,-5.582,3.919,3.325,16.627,0.95,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,1997,199705,0.07845303867,0.002209944751,0.03425414365,3.425414365,0.08314,0.0,-0.03243444188762563,-0.03720550781827426,0.0047710659306486325
51620_199705,0.44073056320097503,01/05/1997,Conservatives,60,,1,1997.0,0.961,,30.687,0.0,,165,659,1,,1084,0.83,0.0,2.03,25.738,6.827,3.875,6.458,0.461,2023a,United Kingdom,english,Conservative Party,CON,51620,60,1997,199705,0.03197158082,0.001776198934,0.01065719361,1.065719361,0.0203,0.0,1.5790035675066365,1.2130935779836651,0.3659099895229714
51320_200106,-0.3292571601193446,07/06/2001,Labour,30,,999,2002.0,,,40.67,0.0,,412,659,1,2023-1,1494,6.091,0.067,3.949,1.473,0.602,1.807,12.718,0.803,2023a,United Kingdom,english,Labour Party,SOC,51320,30,2001,200106,0.03079604881,0.0,0.02382335851,2.382335851,0.03949,0.00067,0.3305507163587511,0.22837061388053673,0.10218010247821438
51421_200106,-0.3304860731254964,07/06/2001,LibDems,40,,999,2004.0,0.999,,18.25,0.0,,52,659,1,,1149,8.964,0.0,7.398,0.261,2.524,1.915,9.399,1.305,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,2001,200106,0.07142857143,0.02169981917,0.07504520796,7.504520796,0.07398,0.0,0.26819238725958616,0.22679897991626471,0.04139340734332145
51620_200106,0.17118122434720995,07/06/2001,Conservatives,60,,999,2002.0,,,31.7,0.0,,166,659,1,,724,9.53,0.0,2.486,14.917,2.072,1.934,8.978,0.829,2023a,United Kingdom,english,Conservative Party,CON,51620,60,2001,200106,0.02564102564,0.002849002849,0.01709401709,1.709401709,0.02486,0.0,1.0222548223069141,0.8683719468600777,0.15388287544683643
51320_200505,-0.4888826595829716,05/05/2005,Labour,30,,999,2006.0,,,35.186,0.0,,355,646,1,,1068,0.0,0.094,3.371,-3.09,3.558,0.843,11.517,1.311,2023a,United Kingdom,english,Labour Party,SOC,51320,30,2005,200505,0.02394636015,0.007662835249,0.02969348659,2.969348659,0.03371,0.00094,0.09578086843838016,0.02422853444523327,0.0715523339931469
51421_200505,-0.32370731807873643,05/05/2005,LibDems,40,,999,2006.0,,,22.047,0.0,,62,646,1,,685,0.584,0.292,9.343,3.212,4.38,1.022,7.299,0.292,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,2005,200505,0.09462915601,0.03196930946,0.05626598465,5.626598465,0.09343,0.00292,0.4200235994474044,0.23546820354205178,0.18455539590535264
51620_200505,0.08139560910344557,05/05/2005,Conservatives,60,,999,2006.0,,,32.359,0.0,,198,646,1,,344,0.0,0.0,2.616,14.535,1.453,2.907,6.105,0.291,2023a,United Kingdom,english,Conservative Party,CON,51620,60,2005,200505,0.02469135802,0.007407407407,0.01234567901,1.234567901,0.02616,0.0,1.0026006294720287,0.7535467951090777,0.24905383436295092
51320_201505,-0.5894896647441294,07/05/2015,Labour,30,,4,2015.0,0.829,0.72,30.415,0.0,,232,650,1,2023-1,1009,0.0,0.198,4.262,-18.137,9.713,4.559,18.533,1.487,2023a,United Kingdom,english,Labour Party,SOC,51320,30,2015,201505,0.0312195122,0.001951219512,0.03414634146,3.414634146,0.04262,0.00198,-0.6783988163430842,-0.10443589140382711,-0.573962924939257
51421_201505,-0.7983836577787589,07/05/2015,LibDems,40,,4,2015.0,0.829,0.72,7.861,0.0,,8,650,1,2023-1,1917,1.304,2.608,9.859,-16.067,7.042,2.295,25.352,1.826,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,2015,201505,0.09118387909,0.02670025189,0.07607052897,7.607052897,0.09859,0.02608,-0.5718957295153024,-0.3715865300106,-0.20030919950470244
51620_201505,-0.2846468996372513,07/05/2015,Conservatives,60,,4,2015.0,0.829,0.72,36.882,0.0,,330,650,1,2023-1,1588,0.0,0.882,4.093,-1.574,11.398,4.597,13.35,0.63,2023a,United Kingdom,english,Conservative Party,CON,51620,60,2015,201505,0.04023926047,0.008156606852,0.04132680805,4.132680805,0.04093,0.00882,0.1737802305789198,0.2854218454792838,-0.11164161490036398
51951_201505,-0.5504990622603119,07/05/2015,UKIP,95,,4,2015.0,0.829,0.72,12.629,0.0,,1,650,1,2023-1,1348,0.0,2.671,1.484,-7.789,6.38,1.929,18.62,1.335,2023a,United Kingdom,english,United Kingdom Independence Party,SIP,51951,95,2015,201505,0.0170998632,0.02462380301,0.04103967168,4.103967168,0.01484,0.02671,-0.14598628373734263,-0.05457153579505707,-0.09141474794228555
51320_201706,-1.1111130332440968,08/06/2017,Labour,30,,5,2018.0,0.818,0.742,39.988,0.0,,262,650,1,2023-1,1328,0.602,1.28,4.518,-27.56,5.045,0.678,27.184,1.958,2023a,United Kingdom,english,Labour Party,SOC,51320,30,2017,201706,0.03863987635,0.01236476043,0.0455950541,4.55950541,0.04518,0.0128,-1.1632193898591163,-0.7715303060521278,-0.3916890838069885
51421_201706,-1.152803656908433,08/06/2017,LibDems,40,,5,2018.0,0.818,0.742,7.365,0.0,,12,650,1,2023-1,1131,1.592,2.653,7.073,-21.751,2.387,1.149,24.845,1.857,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,2017,201706,0.06654512306,0.02552415679,0.05925250684,5.925250684,0.07073,0.02653,-0.8643418867757426,-0.8248476684810019,-0.03949421829474076
51620_201706,-0.3016388149709792,08/06/2017,Conservatives,60,,5,2018.0,0.818,0.742,42.345,0.0,,317,650,1,2023-1,1496,0.267,0.869,2.005,-2.607,6.083,2.072,17.513,0.0,2023a,United Kingdom,english,Conservative Party,CON,51620,60,2017,201706,0.01757944557,0.008789722786,0.0398918188,3.98918188,0.02005,0.00869,0.12063158869819587,0.2636912013060686,-0.14305961260787273
51320_201912,-1.2902736749297263,12/12/2019,Labour,30,,5,2020.0,0.754,0.717,32.05,0.0,,202,650,1,2023-1,1702,0.823,4.759,6.287,-31.845,8.343,0.0,31.551,1.469,2023a,United Kingdom,english,Labour Party,SOC,51320,30,2019,201912,0.05791044776,0.0471641791,0.08358208955,8.358208955,0.06287,0.04759,-1.3836859246692828,-1.0006555151795185,-0.3830304094897643
51421_201912,-1.1923778684141997,12/12/2019,LibDems,40,,5,2020.0,0.754,0.717,11.537,0.0,,11,650,1,2023-1,1467,1.977,6.203,10.293,-19.564,5.317,0.886,27.267,0.954,2023a,United Kingdom,english,Liberal Democrats,LIB,51421,40,2019,201912,0.09487534626,0.0595567867,0.101800554,10.1800554,0.10293,0.06203,-0.751819060257695,-0.875458390802598,0.12363933054490306
51620_201912,-0.06421082615170359,12/12/2019,Conservatives,60,,5,2020.0,0.754,0.717,43.589,0.0,,365,650,1,2023-1,1223,0.654,1.717,6.378,6.214,8.994,6.214,13.246,0.0,2023a,United Kingdom,english,Conservative Party,CON,51620,60,2019,201912,0.05495420483,0.01748542881,0.03663613655,3.663613655,0.06378,0.01717,0.5744788007309797,0.5673334358899815,0.007145364840998147
53320_199211,-0.544439947076321,25/11/1992,Labour,30,,999,1996.0,0.869,,19.307,0.0,,33,166,1,,781,0.256,0.0,2.177,-14.597,8.707,3.969,22.279,0.0,2023a,Ireland,english,Labour Party,SOC,53320,30,1992,199211,0.01842105263,0.003947368421,0.01184210526,1.184210526,0.02177,0.0,-0.49626310263760237,-0.04682264619186583,-0.44944045644573655
53520_199211,-0.21466996934697136,25/11/1992,,50,,999,1996.0,0.869,,24.472,0.0,,45,166,1,,175,0.571,0.0,0.0,9.714,6.286,6.286,6.857,6.286,2023a,Ireland,english,Family of the Irish,CHR,53520,50,1992,199211,0.005319148936,0.0,0.0,0.0,0.0,0.0,0.7545564837731226,0.3749140388315879,0.37964244494153465
53620_199211,-0.556894138494278,25/11/1992,,60,,999,1996.0,0.869,,39.113,0.0,,68,166,1,,176,0.0,0.0,2.273,-3.409,3.409,3.977,12.5,1.136,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,1992,199211,0.0289017341,0.005780346821,0.01734104046,1.734104046,0.02273,0.0,0.07936807389825341,-0.06275007973030486,0.14211815362855829
53320_199706,-0.36818207762646704,06/06/1997,Labour,30,,999,1997.0,0.869,,10.399,0.0,,17,166,1,,1950,0.359,1.179,6.103,-5.949,5.026,3.026,19.282,1.692,2023a,Ireland,english,Labour Party,SOC,53320,30,1997,199706,0.05567153793,0.0173973556,0.01948503827,1.948503827,0.06103,0.01179,-0.0513168732237589,0.17859026156557162,-0.2299071347893305
53520_199706,-0.0759983555824979,06/06/1997,,50,,999,1997.0,0.869,,27.945,0.0,,54,166,1,,1264,0.396,0.949,6.646,8.94,2.453,7.832,12.579,0.158,2023a,Ireland,english,Family of the Irish,CHR,53520,50,1997,199706,0.0805785124,0.01239669421,0.02582644628,2.582644628,0.06646,0.00949,0.7147335904375172,0.5522585839553412,0.16247500648217594
53620_199706,-0.15133852677457504,06/06/1997,,60,,999,1997.0,0.869,,39.334,0.0,,77,166,1,,2166,0.0,0.462,7.433,4.801,3.601,5.217,11.865,1.154,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,1997,199706,0.05334626576,0.02279340446,0.03879728419,3.879728419,0.07433,0.00462,0.5017788675485373,0.4559074416638995,0.04587142588463777
53320_200205,-0.9397055773707219,17/05/2002,Labour,30,,999,2003.0,0.7,,10.772,0.0,,21,166,1,,1310,0.0,0.076,6.87,-22.29,7.71,1.221,18.626,1.679,2023a,Ireland,english,Labour Party,SOC,53320,30,2002,200205,0.05978705979,0.01228501229,0.02047502048,2.047502048,0.0687,0.00076,-0.8920738499642326,-0.5523205019150444,-0.3397533480491881
53520_200205,-0.5533673731288173,17/05/2002,,50,,999,2003.0,0.7,,22.478,0.0,,31,166,1,,483,0.0,0.621,3.934,-9.317,3.313,6.211,22.774,1.035,2023a,Ireland,english,Family of the Irish,CHR,53520,50,2002,200205,0.02891566265,0.01927710843,0.0265060241,2.65060241,0.03934,0.00621,-0.2246030550768839,-0.05823976516399329,-0.16636328991289062
53620_200205,-0.41617280727296446,17/05/2002,,60,,999,2003.0,0.7,,41.485,0.0,,81,166,1,,1617,0.0,0.062,4.082,-6.246,5.195,2.968,10.019,2.536,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,2002,200205,0.03090659341,0.004120879121,0.01785714286,1.785714286,0.04082,0.00062,-0.06659775089904935,0.11721581088837377,-0.1838135617874231
53951_200205,-1.2811999859558654,17/05/2002,SF,95,,999,2003.0,0.7,,6.514,0.0,,5,166,1,,1209,0.0,0.248,1.82,-26.137,8.685,0.0,29.611,4.797,2023a,Ireland,english,We Ourselves,SIP,53951,95,2002,200205,0.0202991453,0.00641025641,0.01816239316,1.816239316,0.0182,0.00248,-1.0900049490108394,-0.9890513432803085,-0.10095360573053092
53110_200705,-1.328433058688832,24/05/2007,Greens,10,,3,2010.0,0.741,,4.692,0.0,,6,166,1,2023-1,1083,3.139,8.31,7.11,-20.129,3.97,0.739,19.852,2.308,2023a,Ireland,english,Green Party,ECO,53110,10,2007,200705,0.1466876972,0.07097791798,0.04652996845,4.652996845,0.0711,0.0831,-0.7808887433773553,-1.0494568406364742,0.2685680972591189
53320_200705,-1.213695695751385,24/05/2007,Labour,30,,3,2010.0,0.741,,10.126,0.0,,20,166,1,2023-1,2235,1.342,4.877,3.714,-18.837,2.461,1.119,17.763,1.387,2023a,Ireland,english,Labour Party,SOC,53320,30,2007,200705,0.03830806065,0.04030327215,0.04389465283,4.389465283,0.03714,0.04877,-0.7144143529515127,-0.9027213632993412,0.18830701034782849
53420_200705,-0.7063206560530793,24/05/2007,PD,40,,3,2010.0,0.741,,2.73,0.0,,2,166,1,2023-1,2084,4.894,7.486,2.303,-6.862,5.326,2.111,13.292,0.288,2023a,Ireland,english,Progressive Democrats,LIB,53420,40,2007,200705,0.02435723951,0.0699142986,0.04961659901,4.961659901,0.02303,0.07486,-0.0982914231144665,-0.2538488710871356,0.15555744797266913
53520_200705,-0.826008418170832,24/05/2007,,50,,3,2010.0,0.741,,27.322,0.0,,51,166,1,2023-1,2096,1.527,4.58,2.576,-11.26,6.393,1.193,10.926,0.668,2023a,Ireland,english,Family of the Irish,CHR,53520,50,2007,200705,0.02743538767,0.03737574553,0.05049701789,5.049701789,0.02576,0.0458,-0.32457189454856494,-0.40691532177187395,0.08234342722330901
53620_200705,-0.8239346765739031,24/05/2007,,60,,3,2010.0,0.741,,41.561,0.0,,78,166,1,2023-1,2203,6.264,3.949,2.814,-9.759,1.634,1.816,14.798,1.362,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,2007,200705,0.03441295547,0.03319838057,0.04493927126,4.493927126,0.02814,0.03949,-0.2473442939067774,-0.4042632522514586,0.1569189583446812
53951_200705,-0.5949082828993406,24/05/2007,SF,95,,3,2010.0,0.741,,6.942,0.0,,4,166,1,2023-1,1674,2.808,4.54,0.896,-12.664,2.33,1.673,21.744,0.836,2023a,Ireland,english,We Ourselves,SIP,53951,95,2007,200705,0.01074691026,0.04298764105,0.04459967759,4.459967759,0.00896,0.0454,-0.39680877083175603,-0.11136566128136946,-0.28544310955038654
53021_201102,-0.6982793017528919,25/02/2011,ULA,20,,4,2012.0,0.736,0.598,2.7,0.0,,5,166,8,2023-1,97,1.031,2.062,5.155,-30.928,1.031,0.0,14.433,0.0,2023a,Ireland,english,United Left Alliance,LEF,53021,20,2011,201102,0.04901960784,0.01960784314,0.02941176471,2.941176471,0.05155,0.02062,-1.3365055717122416,-0.2435649327825897,-1.0929406389296519
53110_201102,-1.5197654161903644,25/02/2011,Greens,10,,4,2012.0,0.736,0.598,1.8,0.0,,0,166,1,2023-1,551,0.726,3.993,15.789,-14.882,2.541,0.181,14.882,0.363,2023a,Ireland,english,Green Party,ECO,53110,10,2011,201102,0.2030534351,0.03969465649,0.0641221374,6.41221374,0.15789,0.03993,-0.5109265711138912,-1.294148230513828,0.7832216593999369
53320_201102,-0.5856453816990079,25/02/2011,Labour,30,,4,2012.0,0.736,0.598,19.447,0.0,,37,166,1,2023-1,1435,0.0,1.463,4.181,-10.592,6.063,2.648,12.404,0.488,2023a,Ireland,english,Labour Party,SOC,53320,30,2011,201102,0.03525835866,0.01398176292,0.04559270517,4.559270517,0.04181,0.01463,-0.29020278247080744,-0.0995195093883847,-0.19068327308242272
53520_201102,-0.22163525022410369,25/02/2011,,50,,4,2012.0,0.736,0.598,36.104,0.0,,76,166,1,2023-1,1500,0.0,1.933,3.067,0.733,4.4,5.4,9.667,1.133,2023a,Ireland,english,Family of the Irish,CHR,53520,50,2011,201102,0.02973300971,0.01759708738,0.0625,6.25,0.03067,0.01933,0.2924771490869837,0.3660062707939834,-0.07352912170699971
53620_201102,0.027989662505760293,25/02/2011,,60,,4,2012.0,0.736,0.598,17.446,0.0,,20,166,1,2023-1,652,0.0,1.227,0.307,2.914,8.436,6.902,2.761,0.0,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,2011,201102,0.007012622721,0.0126227209,0.02664796634,2.664796634,0.00307,0.01227,0.40469127100553054,0.685246924290841,-0.28055565328531046
53951_201102,-0.5068663387395356,25/02/2011,SF,95,,4,2012.0,0.736,0.598,9.94,0.0,,14,166,1,2023-1,610,0.0,0.0,0.656,-13.607,4.918,2.951,23.607,0.492,2023a,Ireland,english,We Ourselves,SIP,53951,95,2011,201102,0.006153846154,0.0,0.03230769231,3.230769231,0.00656,0.0,-0.44532684371996767,0.0012295419831621819,-0.44655638570312983
53110_201602,-1.9397637982566058,26/02/2016,Greens,10,,5,2016.0,0.8,0.704,2.719,0.0,,2,158,1,2023-1,751,0.533,0.399,20.24,-32.091,3.595,0.533,22.503,0.666,2023a,Ireland,english,Green Party,ECO,53110,10,2016,201602,0.1882673943,0.004092769441,0.09004092769,9.004092769,0.2024,0.00399,-1.3963428132488165,-1.8312763420158538,0.4349335287670373
53231_201602,-1.98332595186975,26/02/2016,PBP,20,,5,2016.0,0.8,0.704,1.977,0.0,,3,158,1,2023-1,336,3.274,0.595,6.845,-47.917,3.869,0.0,33.036,0.595,2023a,Ireland,english,People Before Profit,LEF,53231,20,2016,201602,0.06017191977,0.005730659026,0.06303724928,6.303724928,0.06845,0.00595,-2.2106026451988035,-1.8869871692530378,-0.3236154759457657
53240_201602,-1.048929626889528,26/02/2016,AAA,20,,5,2016.0,0.8,0.704,1.969,0.0,,3,158,1,2023-1,227,0.0,3.084,3.084,-32.159,3.965,0.0,35.683,1.322,2023a,Ireland,english,Anti-Austerity Alliance,LEF,53240,20,2016,201602,0.02136752137,0.01709401709,0.04700854701,4.700854701,0.03084,0.03084,-1.3998414653764923,-0.6920051053652244,-0.7078363600112679
53250_201602,-0.5480486211756537,26/02/2016,WUA,20,,5,2016.0,0.8,0.704,0.349,0.0,,1,158,1,2023-1,127,0.0,2.362,2.362,-18.11,0.787,0.0,26.772,0.0,2023a,Ireland,english,Workers and Unemployment Action,LEF,53250,20,2016,201602,0.02380952381,0.01587301587,0.03174603175,3.174603175,0.02362,0.02362,-0.6770096456453304,-0.051437712312989846,-0.6255719333323405
53320_201602,-1.2120447611418212,26/02/2016,Labour,30,,5,2016.0,0.8,0.704,6.606,0.0,,7,158,1,2023-1,1604,0.623,0.0,4.925,-27.805,3.99,3.429,23.566,0.0,2023a,Ireland,english,Labour Party,SOC,53320,30,2016,201602,0.04247572816,0.001213592233,0.03337378641,3.337378641,0.04925,0.0,-1.1758248276720664,-0.9006100137634556,-0.2752148139086108
53321_201602,-1.2881182636735762,26/02/2016,,30,,5,2016.0,0.8,0.704,3.005,0.0,,3,158,1,2023-1,823,0.0,0.851,4.982,-32.807,9.356,1.701,26.367,0.0,2023a,Ireland,english,Social Democrats,SOC,53321,30,2016,201602,0.04783599089,0.007972665148,0.05125284738,5.125284738,0.04982,0.00851,-1.4331815621225805,-0.9978989998524104,-0.43528256227017015
53520_201602,-0.8776642313375298,26/02/2016,,50,,5,2016.0,0.8,0.704,25.516,0.0,,49,158,1,2023-1,2302,0.521,0.0,4.822,-18.115,6.299,3.171,20.851,0.478,2023a,Ireland,english,Family of the Irish,CHR,53520,50,2016,201602,0.0414175918,0.0,0.03501280956,3.501280956,0.04822,0.0,-0.6772668994782477,-0.4729769795283408,-0.20428991994990692
53620_201602,-1.2538329684336507,26/02/2016,,60,,5,2016.0,0.8,0.704,24.35,0.0,,44,158,1,2023-1,1962,0.0,0.102,1.886,-26.758,6.932,1.274,31.498,0.204,2023a,Ireland,english,Soldiers of Destiny,CON,53620,60,2016,201602,0.01336073998,0.001027749229,0.0174717369,1.74717369,0.01886,0.00102,-1.121955875059174,-0.954052174076767,-0.16790370098240703
